tourid	city	province	year	pos	promotion	real	cumreal	prevreport	planFaced	planMade	planMadeNm	age	on_seat_yr	center	edu
147	330900	33	2008	0	0	14.5	14.5	1	10.05	13.05	1	48	.25	0	1
147	331000	33	2008	0	0	9.5999985	9.599998	0	10.05	12.55	1	49	1.083333	0	1
147	331100	33	2008	0	0	11.800003	11.8	1	10.05	12	1	46	.1666667	0	1
148	330100	33	2009	0	1	9.9702606	10.48513	0	9	10	1	54	2.25	0	1
148	330200	33	2009	0	0	8.9294815	12.1459	0	9	9	1	54	5.25	0	1
148	330300	33	2009	0	0	8.4663696	8.483185	0	9	9	1	44	1.166667	0	1
148	330400	33	2009	0	0	9.3000031	10	0	9	9	1	50	1.833333	0	1
148	330500	33	2009	0	0	10.155312	10.37766	0	9	10	1	52	2.416667	0	1
148	330600	33	2009	0	0	9.3485031	9.174252	0	9	9.0500002	1	52	1.166667	0	1
148	330700	33	2009	0	0	9.0999985	9.849998	0	9	9.5	1	54	1.916667	0	1
148	330800	33	2009	0	0	11.048416	12.02421	0	9	11.05	1	52	1.25	0	1
148	330900	33	2009	0	0	11	12.75	0	9	11	1	49	1.25	0	1
148	331000	33	2009	0	1	8.5195999	9.059799	0	9	9	1	50	2.083333	0	1
148	331100	33	2009	0	0	10.586914	11.19346	0	9	10.05	1	47	1.166667	0	1
149	330100	33	2010	0	0	12	12	1	9	10.05	1	55	0	0	1
149	330200	33	2010	0	1	12.5	12.20491	0	9	9	1	55	6.25	0	1
149	330300	33	2010	0	0	11.099998	9.355456	0	9	9	1	45	2.166667	0	1
149	330400	33	2010	0	1	13.699997	11.23333	0	9	9	1	51	2.833333	0	1
149	330500	33	2010	0	0	12.099998	10.95177	0	9	10	1	53	3.416667	0	1
149	330600	33	2010	0	0	11	9.782834	0	9	10	1	53	2.166667	0	1
149	330700	33	2010	0	0	12.599998	10.76667	0	9	9	1	55	2.916667	0	1
149	330800	33	2010	0	0	13.5	12.51614	0	9	10.05	1	53	2.25	0	1
149	330900	33	2010	0	0	11.300003	12.26667	0	9	9.5	1	50	2.25	0	1
149	331000	33	2010	0	0	13.199997	13.2	0	9	9	1	47	.8333333	0	1
149	331100	33	2010	0	1	12.900002	11.76231	0	9	10	1	48	2.166667	0	1
150	330100	33	2011	0	0	10.5	11.25	0	9	11	1	56	1	0	1
150	330200	33	2011	0	0	10	10	0	9	10	1	54	.5	0	1
150	330300	33	2011	0	1	9.5	9.391592	0	9	10.05	1	46	3.166667	0	1
150	330400	33	2011	0	0	10.599998	10.6	0	9	10	1	43	.5833333	0	1
150	330500	33	2011	0	1	10.800003	10.91383	0	9	11	1	54	4.416667	0	1
150	330600	33	2011	0	0	10.5	9.962126	0	9	10	1	54	3.166667	0	1
150	330700	33	2011	0	0	10.5	10.5	0	9	10	1	45	.6666667	0	1
150	330800	33	2011	0	0	11.400002	12.2371	0	9	12	1	54	3.25	0	1
150	330900	33	2011	0	0	11.300003	12.025	0	9	11.05	1	51	3.25	0	1
150	331000	33	2011	0	0	8	10.6	0	9	10	1	48	1.833333	0	1
150	331100	33	2011	0	0	11.5	11.5	1	9	11	1	48	.3333333	0	1
151	330100	33	2012	0	0	9	10.5	0	8.5	10.05	1	57	2	0	1
151	330200	33	2012	0	1	7.8	8.9	0	8.5	10	1	55	1.5	0	1
151	330300	33	2012	0	0	6.69	6.69	0	8.5	10	1	49	.8333333	0	1
151	330400	33	2012	0	1	8.7	9.65	0	8.5	10	1	44	1.583333	0	1
151	330500	33	2012	0	0	9.67	9.67	1	8.5	10	1	46	.1666667	0	1
151	330600	33	2012	0	1	9.75	9.919701	0	8.5	10	1	55	4.166667	0	1
151	330700	33	2012	0	1	10.25	10.375	0	8.5	10	1	46	1.666667	0	1
151	330800	33	2012	0	0	8.5	8.5	1	8.5	11	1	49	.3333333	0	1
151	330900	33	2012	0	0	10.2	11.66	0	8.5	10.05	1	52	4.25	0	1
151	331000	33	2012	0	1	7.1	9.433332	0	8.5	10	1	49	2.833333	0	1
151	331100	33	2012	0	1	10.5	11	0	8.5	11	1	49	1.333333	0	1
152	330100	33	2013	0	0	6.94	6.94	1	8.05	2.9000001	0	58	.3333333	0	1
152	330200	33	2013	0	0	8.31	8.31	1	8.05	2.9000001	0	51	.25	0	1
152	330300	33	2013	0	0	9.12	7.905	0	8.05	2.9000001	0	50	1.833333	0	1
152	330400	33	2013	0	0	8.89	8.89	1	8.05	2.9000001	0	50	.3333333	0	1
152	330500	33	2013	0	0	8.34	9.005	0	8.05	2.9000001	0	47	1.166667	0	1
152	330600	33	2013	0	0	8.57	8.57	1	8.05	2.9000001	0	49	.3333333	0	1
152	330700	33	2013	0	0	9.15	9.15	1	8.05	2.9000001	0	49	.0833333	0	1
152	330800	33	2013	0	0	8.67	8.585	0	8.05	2.9000001	0	50	1.333333	0	1
152	330900	33	2013	0	0	9.1	9.1	1	8.05	2.9000001	0	46	.3333333	0	1
152	331000	33	2013	0	0	8.32	8.32	1	8.05	2.9000001	0	47	.3333333	0	1
152	331100	33	2013	0	0	9.95	9.95	0	8.05	2.9000001	0	52	.5	0	1
153	330100	33	2014	0	0	8.16	7.55	0	8	2.9000001	0	59	1.333333	0	1
153	330200	33	2014	0	0	7.6	7.955	0	8	2.9000001	0	52	1.25	0	1
153	330300	33	2014	0	0	7.2	7.67	0	8	2.9000001	0	51	2.833333	0	1
153	330400	33	2014	0	0	7.52	8.205	0	8	2.9000001	0	51	1.333333	0	1
153	330500	33	2014	0	0	8.42	8.81	0	8	2.9000001	0	48	2.166667	0	1
